country,year,cctyear,region,ifgt0,ifgt1,ieduchildout,ieducompleteprimary,igenpop,igenpopgrowth,igenpopdensity,igovedugdp,igovgini,igovconsumexp,igovgdpppp,igovgdppppcapita,ilabforce,ilabprimaryedu,imedmortinfant,imeddptimmuinfant,imedmeaimmuinfant,imedcalpday,imedundernourishment,imedlowweightnewborn,imedprenatalcare,imedlifeexpbirth,imeddrpk,imedskilledbirth,imedh2o,cctparticipants,cctsizelocal,eventualcct,yearfromcct,continent,countryyear,mocctparticipants,mocctsizelocal,fgt0ppp2,fgt1ppp2,fgt0ppp125,fgt1ppp125,fgt0rural,fgt1rural,fgt0urb,fgt1urb,igenpop_one,igovgdpppp_ones,govedugdp,govgini,educhildout,educompleteprimary,edupersist5th,edupersistprimary,eduprogresssecondary,edulit,edulityouth,eduenrollprimary,eduenrollprimarypcnet,eduenrollsecondarypcnet,eduenrollpreprimarypcgross,eduenrolltertiarypcgross,edudurationprimary,edudurationsecondary,eduintake1stgross,edurepeatprimary,edurepeatsecondary,edustartprimary,edustartsecondary,eduteacherratioprimary,eduteacherratiosecondary,eduteachersecondary,eduteachersprimary,eduteachtrainprimary,genpop,genpopgrowth,geninch10pc,geninch20pc,genincl10pc,genincl20pc,genpopadult,genpopdensity,genpoplcity,genpoplcitypcurb,genpopold,genpopruralgrowth,genpoprural,genpopruralpc,genpopurbgrowth,genpopurb,genpopurbagglomerate1mil,genpopurbagglomerate1milpc,genpopurbpc,genpopyouth,govconsumexp,govgdpppp,govgdppppcapita,goveduexp,govgnippp,govppplcux,govpppmktx,govpppprivlcux,govstuexpprimary,govstuexpsecondary,govstuexptertiary,labforce,labparticipation,labprimaryedu,labsecondaryedu,labtertiaryedu,labunemp,labunemplt,labunempprimaryedu,labunempsecondaryedu,labunemptertiaryedu,labunempyouth,medmortinfant,meddptimmuinfant,medmeaimmuinfant,meddrpk,medlifeexpbirth,medlowweightnewborn,medprenatalcare,medskilledbirth,medcalpday,medaritreatu5,medcontraprev,meddiatreatu5,medfertility,medfertilityteen,medh2o,medhiv,medhivkid,medmalfeveranddrugsu5,mednursepk,medtechpk,medteenmom,medtetnewborn,medtub,medtubtreat,medheight4ageu5,medmortneonatal,medmortu5,medtubdetect,medundernourishment,medweight4ageu5,program,ttype,ccountry,cyear
Senegal,1991,,West Africa,81.529999,49.490000,702062.5000,40.658615,7.461567,2.9927,38.75535,,54.14,4.84E+09,8.20E+03,1098.4146,2997747,,69.1,51,54,,,13.24,70.42857,53.5018,0.06125,45.54286,61.4,,,0,,Africa,Senegal1991,,,81.53,49.49,65.81,34.32,,,,,7461567,8.20E+09,,54.14,,,,,,,,,,,2.30791,,6,7,,,,7,13,52.89294,22.44599,,13394,,7461567,2.9927,42.82,58.62,1.36,3.5,50.59916,38.75535,1457302,49.8743,2.403263,2.73006,4539618,60.84,3.402117,2921950,1457302,19.53078,39.16,46.99758,4.84E+09,8.20E+09,1098.415,,7.91E+09,193.3482,0.6853645,260.9106,,,,2997747,75.8,,,,,,,,,,69.1,51,54,,53.5018,,,,,,,,6.534,,,0.2,500,,,,,,198,,,39,136.9,46,,,,0,SEN,YR1991
Senegal,1992,,West Africa,80.816666,45.636670,723637.0000,39.368469,7.686866,2.974771,39.92555,,49.90667,5.05E+09,8.47E+03,1102.207,3100046,,68.6,59,57,230,22,13.78,72.01428,53.72424,0.0676,46.37143,61.8,,,0,,Africa,Senegal1992,,,,,,,,,,,7686866,8.47E+09,,,723637,39.36847,73.70458,,26.87674,,,45.06623,45.06623,,2.30146,,6,,51.68452,16.08968,15.54697,7,,,,,12307,,7686866,2.974771,,,,,50.78553,39.92555,1511919,50.02254,2.419126,2.71144,4664391,60.68,3.382519,3022476,1511919,19.66886,39.32,46.79535,5.05E+09,8.47E+09,1102.207,,8.29E+09,187.6,0.7087535,252.962,,,,3100046,75.8,,,,,,,,,,68.6,59,57,0.0676,53.72424,,,,230,,,,6.417,,,0.2,1000,,,,,,202,,35.3,39,135.4,48,22,19,,0,SEN,YR1992
Senegal,1993,,West Africa,80.103333,41.783330,735305.5000,39.111385,7.91508,2.925664,41.11089,,45.67333,5.46E+09,8.77E+03,1108.1243,3204611,,68.5,58,58,232,22.8,14.32,73.6,53.93268,0.0816,47.2,62.2,,,0,,Africa,Senegal1993,,,,,,,,,,,7915080,8.77E+09,,,,,,,,,,,,,2.26423,,6,,,,,7,,,,,12693,,7915080,2.925664,,,,,50.97872,41.11089,1568425,50.19163,2.434745,2.661638,4790207,60.52,3.331756,3124874,1568425,19.81565,39.48,46.58653,5.46E+09,8.77E+09,1108.124,,8.48E+09,183.3373,0.6474689,244.2686,,,,3204611,75.8,,,,,,,,,,68.5,58,58,,53.93268,,73.6,47.2,,,7.4,,6.298,,,0.3,1000,,,,23.8,,206,,33.7,39,134.8,42,,21.9,,0,SEN,YR1993
Senegal,1994,,West Africa,79.389999,37.930000,746974.0000,38.854301,8.14314,2.840605,42.29543,,41.44,5.59E+09,8.95E+03,1098.8291,3309394,,68.3,57,59,234,23.6,14.86,75.725,54.14212,0.0956,47.05,62.6,,,0,,Africa,Senegal1994,,,79.39,37.93,54.11,19.47,71,25.3,,,8143140,8.95E+09,,41.44,746974,38.8543,67.78538,,,,,46.20978,46.20978,,2.17132,,6,,55.41108,15.02018,,7,,,,,13394,,8143140,2.840605,33.89,48.43,2.62,6.46,51.16452,42.29543,1627125,50.40752,2.450615,2.57588,4915200,60.36,3.245055,3227941,1627125,19.98154,39.64,46.38486,5.59E+09,8.95E+09,1098.829,,8.62E+09,240.5741,0.4333107,314.94,,,,3309394,75.8,,,,,,,,,,68.3,57,59,0.0956,54.14212,,,,,,,,6.177,,,0.3,1000,,,,,,210,38,,39,134.4,40,,,,0,SEN,YR1994
Senegal,1995,,West Africa,78.232857,36.970000,737916.5000,39.790852,8.369125,2.737348,43.4692,,41.41286,5.86E+09,9.65E+03,1152.7098,3408561,,68.2,80,80,236,24.4,15.4,77.85,54.36307,0.075,46.9,63,,,0,,Africa,Senegal1995,,,,,,,,,,,8369125,9.65E+09,,,,,,,,,,,,,,,6,7,,,,7,13,59.73722,,,13483,,8369125,2.737348,,,,,51.33478,43.4692,1688021,50.67744,2.466817,2.47192,5038213,60.2,3.140169,3330912,1688021,20.16962,39.8,46.1984,5.86E+09,9.65E+09,1152.71,,9.34E+09,252.4268,0.5057639,330.4367,,,,3408561,75.7,,,,,,,,,,68.2,80,80,0.075,54.36307,,,,,,,,6.059,,63,0.4,1000,,,,,,215,44,,39,133.9,42,,,,0,SEN,YR1995
Senegal,1996,,West Africa,77.075714,36.010000,728859.0000,40.727402,8.591861,2.626602,44.62609,,41.38571,6.30E+09,1.00E+04,1165.7019,3514797,,68,70,70,238,25.2,15.94,79.975,54.60454,0.093,46.75,63.4,,,0,,Africa,Senegal1996,,,,,,,,,,,8591861,1.00E+10,,,728859,40.7274,54.17503,,28.97059,,,50.18277,50.18277,,2.2938,,6,,71.58925,13.95334,14.67181,7,,,,6059,15045,,8591861,2.626602,,,,,51.4856,44.62609,1751286,51.00871,2.483327,2.360467,5158554,60.04,3.027806,3433308,1751286,20.38308,39.96,46.03107,6.30E+09,1.00E+10,1165.702,,9.87E+09,258.7415,0.5057968,329.8688,,,,3514797,75.8,,,,,,,,,,68,70,70,0.093,54.60454,,,,,,,,5.943,,,0.4,1200,,,,,,219,44,28.8,39,133.4,45,,19.6,,0,SEN,YR1996
Senegal,1997,,West Africa,75.918571,35.050000,688429.0000,40.888248,8.812695,2.537794,45.7731,,41.35857,6.49E+09,1.05E+04,1194.5886,3615331,,67.3,59,65,240,26,16.48,82.1,54.86354,0.093,46.6,63.8,,,0,,Africa,Senegal1997,,,,,,,,,,,8812695,1.05E+10,,,688429,40.88825,54.31668,,29.46205,,,54.17302,54.17302,,2.15258,,6,,74.2128,13.41722,15.89106,7,,,,,16567,,8812695,2.537794,,,,,51.62202,45.7731,1816737,51.38335,2.499519,2.270949,5277042,59.88,2.937395,3535653,1816737,20.615,40.12,45.87846,6.49E+09,1.05E+10,1194.589,,1.04E+10,259.0535,0.4438128,327.9847,,,,3615331,75.8,,,,,,,,,,67.3,59,65,0.093,54.86354,,82.1,46.6,240,,12.9,,5.834,112.435,,0.5,1400,,,,22.3,,223,55,,38,131.3,42,26,,,0,SEN,YR1997
Senegal,1998,,West Africa,74.761429,34.090000,671872.0000,43.071362,9.035367,2.495325,46.92966,3.200299,41.33143,7.11E+09,1.13E+04,1250.1462,3716841,,66.1,59,62,240,26,17.02,81.06667,55.13856,0.095,47.45,64.2,,,0,,Africa,Senegal1998,,,,,,,,,,,9035367,1.13E+10,3.200299,,671872,43.07136,,,,,,56.44458,56.44458,,2.25372,,6,7,,13.34561,,7,13,,,9055,18373,,9035367,2.495325,,,,,51.75561,46.92966,1884730,51.78618,2.514275,2.227766,5395921,59.72,2.893335,3639446,1884730,20.85947,40.28,45.73011,7.11E+09,1.13E+10,1250.146,,1.12E+10,262.7288,0.4478077,326.7074,,,,3716841,75.8,,,,,,,,,,66.1,59,62,0.095,55.13856,,,,,,,,5.73,111.485,,0.5,1600,,,,,,228,48,,38,127.3,41,,,,0,SEN,YR1998
Senegal,1999,,West Africa,73.604286,33.130000,659529.0000,43.96888,9.265135,2.511189,48.12307,3.148920,41.30428,7.44E+09,1.22E+04,1315.5255,3817376,,64.9,60,60,240,26,17.56,80.03333,55.43112,0.0891667,48.3,64.6,,,0,,Africa,Senegal1999,,,,,,,,,,,9265135,1.22E+10,3.14892,,659529,43.96888,,,35.0016,,,55.07215,56.9412,,2.79984,3.4413,6,7,69.63851,14.36796,,7,13,48.60013,,,21277,,9265135,2.511189,,,,,51.90121,48.12307,1955268,52.18472,2.526148,2.242912,5518315,59.56,2.907621,3746821,1955268,21.1035,40.44,45.57264,7.44E+09,1.22E+10,1315.526,,1.20E+10,259.8497,0.4225942,322.3568,14.12042,,,3817376,75.7,,,,,,,,,,64.9,60,60,,55.43112,,,48.3,,,10.5,,5.634,110.535,,0.5,1900,,,,,,232,58,,37,123.8,35,,,,0,SEN,YR1999
Senegal,2000,,West Africa,72.447144,32.170000,626976.0000,40.258739,9.505862,2.565023,49.37341,3.157480,41.27714,8.07E+09,1.29E+04,1351.8579,3934289,,63.3,52,48,240,26,18.1,79,55.73924,0.0833333,59.5,65,,,0,,Africa,Senegal2000,,,,,,,,,,,9505862,1.29E+10,3.15748,,626976,40.25874,72.33971,62.88702,38.8956,,,57.91198,59.58275,,2.87295,,6,7,87.73673,13.61708,16.55176,7,13,50.91758,27.34762,9125,21755,,9505862,2.565023,,,,,52.06745,49.37341,2028549,52.56153,2.534173,2.296025,5646482,59.4,2.95989,3859380,2028549,21.33998,40.6,45.39838,8.07E+09,1.29E+10,1351.858,,1.26E+10,259.2699,0.3651065,314.1094,,,,3934289,75.8,,,,,,,,,,63.3,52,48,,55.73924,18.1,79,59.5,,27,,32.9,5.546,109.585,65,0.6,2200,36,,,,,237,52,29.5,36,118.8,38,,20.3,,0,SEN,YR2000
Senegal,2001,,West Africa,71.290001,31.210000,616211.0000,44.697781,9.758841,2.626498,50.68738,3.294670,41.25,8.86E+09,1.37E+04,1408.3574,4053353,,61.7,52,48,240,26,18.24,80.68,56.05844,0.0775,58.75,65.6,,,0,,Africa,Senegal2001,,,71.29,31.21,44.19,14.34,65.2,21.4,,,9758841,1.37E+10,3.29467,41.25,616211,44.69778,67.51432,59.16163,39.16676,,,59.13541,61.07887,,3.52498,,6,7,79.67646,13.91266,15.40076,7,13,50.83597,25.09268,10391,22813,,9758841,2.626498,33.53,48.39,2.84,6.57,52.25731,50.68738,2104363,52.8521,2.538447,2.28923,5777234,59.2,3.1179,3981607,2104363,21.56366,40.8,45.20424,8.86E+09,1.37E+10,1408.357,,1.35E+10,260.1489,0.354891,314.8675,,,,4053353,75.8,,,,,,,,,,61.7,52,48,,56.05844,,,,,,,,5.466,108.635,,0.6,2500,,,,,,241,53,,35,113.6,36,26,,,0,SEN,YR2001
Senegal,2002,,West Africa,68.557501,29.572500,588353.0000,47.220211,10,2.672817,52.06043,3.391940,40.735,9.38E+09,1.41E+04,1402.6141,4189984,,60.2,60,54,240,25,18.38,82.36,56.38266,0.0716667,58,66.2,,,0,,Africa,Senegal2002,,,,,,,,,,,1.00E+07,1.41E+10,3.39194,,,47.22021,80.0444,71.46288,40.05056,39.27525,49.12449,,,,3.12158,,6,7,82.80342,13.64502,14.01323,7,13,48.89238,27.03645,10699,24484,,1.00E+07,2.672817,,,,,52.46457,52.06043,2183120,53.12362,2.539221,2.334407,5913685,59,3.161815,4109510,2183120,21.78068,41,44.9962,9.38E+09,1.41E+10,1402.614,,1.38E+10,264.4374,0.3794003,316.8671,,,,4189984,76,,,,,,,,,,60.2,60,54,,56.38266,,,58,240,,,,5.393,107.685,,0.7,2800,,,,,,246,66,,34,108.7,34,,,,0,SEN,YR2002
Senegal,2003,,West Africa,65.825001,27.935000,560495.0000,47.197491,10.3,2.704362,53.48754,3.509920,40.22,9.94E+09,1.53E+04,1487.5146,4321271,,58.6,73,60,222.5,24,18.52,84.04,56.70742,0.0658333,55.96667,66.8,,,0,,Africa,Senegal2003,,,,,,,,,,,1.03E+07,1.53E+10,3.50992,,560495,47.19749,78.20256,72.21143,47.06783,,,63.64098,65.99049,,3.17379,5.26428,6,7,89.66833,13.77437,11.40325,7,13,46.04819,25.56363,12125,27951,55.37906,1.03E+07,2.704362,,,,,52.6778,53.48754,2264826,53.38099,2.535911,2.364803,6055198,58.8,3.190981,4242758,2264826,21.99297,41.2,44.7863,9.94E+09,1.53E+10,1487.515,20.13999,1.51E+10,260.2002,0.4485681,309.7397,,,,4321271,76,,,,,,,,,,58.6,73,60,,56.70742,,,,,,,,5.323,107.3338,,0.7,3100,,,,,,251,70,,33,103.8,36,,,,0,SEN,YR2003
Senegal,2004,,West Africa,63.092501,26.297500,507082.0000,49.172749,10.6,2.714437,54.95931,3.855390,39.705,1.08E+10,1.67E+04,1576.5447,4456004,,57.3,87,57,205,23,18.66,85.72,57.02917,0.06,53.93333,67.4,,,0,,Africa,Senegal2004,,,,,,,,,,,1.06E+07,1.67E+10,3.85539,,507082,49.17275,73.02222,63.74829,49.14935,,,67.28917,70.35115,16.86679,5.71897,5.31168,6,7,93.83955,12.94277,12.34553,7,13,43.20416,26.36707,13654,32005,50.84206,1.06E+07,2.714437,,,,,52.88261,54.95931,2348589,53.61262,2.527918,2.373722,6200651,58.6,3.1987,4380665,2348589,22.19562,41.4,44.58947,1.08E+10,1.67E+10,1576.545,,1.65E+10,254.2942,0.4819907,303.1955,,,,4456004,76,,,,,,,,,,57.3,87,57,0.06,57.02917,,,,,,,,5.257,106.9826,,0.7,3500,,0.32,,,,256,74,,33,99.5,34,,,,0,SEN,YR2004
Senegal,2005,,West Africa,60.360001,24.660000,423324.0000,54.03064,10.9,2.709241,56.46864,5.148420,39.19,1.17E+10,1.82E+04,1674.8082,4598912,,55.9,84,74,187.5,22,18.8,87.4,57.34934,0.05975,51.9,68,,,0,,Africa,Senegal2005,,,60.36,24.66,33.5,10.8,61.9,21.5,35.1,9.3,1.09E+07,1.82E+10,5.14842,39.19,423324,54.03064,65.05153,53.48894,50.22103,,,72.43641,72.2172,18.32389,8.05119,5.8372,6,7,94.3219,11.85524,12.35887,7,13,41.67137,26.36735,15394,34656,45.69771,1.09E+07,2.709241,30.14,45.88,2.54,6.22,53.07076,56.46864,2433590,53.80818,2.515143,2.36736,6349195,58.4,3.19117,4522714,2433590,22.3842,41.6,44.4141,1.17E+10,1.82E+10,1674.808,18.9254,1.79E+10,251.6676,0.4779524,298.2448,16.81469,32.07625,215.8898,4598912,76.1,,,,,,,,,,55.9,84,74,,57.34934,18.8,87.4,51.9,,47.2,11.8,42.6,5.191,106.6314,68,0.8,3800,26.8,,,18.9,,261,76,20.1,32,95,34,,14.5,,0,SEN,YR2005
Senegal,2006,,West Africa,,,449016.0000,50.725071,11.2,2.700902,58.01459,4.766760,,1.32E+10,1.93E+04,1725.752,4744060,,54.5,89,80,170,21,,89.125,57.66788,0.0595,,68.33334,,,0,,Africa,Senegal2006,,,,,,,,,,,1.12E+07,1.93E+10,4.76676,,449016,50.72507,,,59.77763,41.89115,50.85166,71.42465,73.24758,21.61041,9.49363,5.99516,6,7,99.40208,10.63467,12.60789,7,13,38.531,,,38241,49.69535,1.12E+07,2.700902,,,,,53.24149,58.01459,2519178,53.87955,2.497559,2.254703,6493976,58.14,3.323957,4675573,2519178,22.55398,41.86,44.26095,1.32E+10,1.93E+10,1725.752,,1.91E+10,254.1653,0.4865295,295.0306,16.97458,31.22017,207.4707,4744060,76.2,,,,10,,40.2,6.9,2.5,14.80494,54.5,89,80,,57.66788,,,,170,,,,5.123,106.2802,,0.8,4200,22,,,,86,266,76,,31,90.6,34,,,,0,SEN,YR2006
Senegal,2007,,West Africa,,,436262.0000,52.140862,11.5,2.694998,59.59934,4.932855,,1.46E+10,2.08E+04,1813.2501,4885755,,53.2,94,84,220,20,,90.85,57.98722,0.05925,,68.66666,,,0,,Africa,Senegal2007,,,,,,,,,,,1.15E+07,2.08E+10,,,436262,52.14086,70.93706,58.41842,61.83519,,,72.64941,74.4265,,9.64748,6.64669,6,7,102.9572,10.63467,14.45191,7,13,34.20976,,,45957,46.03869,1.15E+07,2.694998,,,,,53.4014,59.59934,2604961,53.89804,2.476073,2.246798,6641534,57.88,3.314195,4833127,2604961,22.70186,42.12,44.12252,1.46E+10,2.08E+10,1813.25,,2.06E+10,260.7453,0.5440505,303.6378,,,,4885755,76.2,,,,,,,,,,53.2,94,84,,57.98722,,,,220,,,,5.052,105.929,,0.8,4500,,,,,86,272,77,,30,86.3,33,,,,0,SEN,YR2007
Senegal,2008,,West Africa,,,402062.0000,59.373859,11.8,2.686645,61.22227,5.098950,,1.68E+10,2.21E+04,1877.392,5044051,,52,88,77,,19,,92.575,58.30936,0.059,,69,,,0,,Africa,Senegal2008,,,,,,,,,,,1.18E+07,2.21E+10,5.09895,,402062,59.37386,69.8311,57.59733,59.53101,,,75.18824,76.02429,,10.85317,8.29742,6,7,101.9987,7.68305,14.45197,7,13,36.43514,,,44416,46.18381,1.18E+07,2.686645,,,,,53.55895,61.22227,2690772,53.86518,2.452693,2.236428,6791741,57.62,3.302032,4995383,2690772,22.82806,42.38,43.98836,1.68E+10,2.21E+10,1877.392,19.01386,2.21E+10,270.8872,0.6049219,309.2833,17.28606,25.74049,167.2917,5044051,76.4,,,,,,,,,,52,88,77,0.059,58.30936,,,,,,,,4.978,102.6846,69,0.8,4900,,0.42,,,88,277,84,,29,82.3,34,19,,,0,SEN,YR2008
Senegal,2009,,West Africa,,,424138.0000,59.899979,12.1,2.676498,62.88301,5.951200,,1.61E+10,2.29E+04,1890.4849,5194108,,50.8,86,79,,,,94.3,58.63232,,,,,,0,,Africa,Senegal2009,,,,,,,,,,,1.21E+07,2.29E+10,5.9512,,424138,59.89998,73.67385,,68.79668,49.69513,65.01491,74.97434,75.74925,,11.64197,8.33795,6,7,101.1813,7.49595,15.03219,7,13,34.65629,,,47685,42.56055,1.21E+07,2.676498,,,,,53.72485,62.88301,2776704,53.78742,2.429828,2.224245,6944498,57.36,3.288121,5162367,2776704,22.93496,42.64,43.84533,1.61E+10,2.29E+10,1890.485,,2.26E+10,263.4309,0.5578961,307.1254,21.36298,,195.5861,5194108,76.4,,,,,,,,,,50.8,86,79,,58.63232,,94.3,,,,,,4.9,99.4402,,0.9,5200,9.1,,,17.5,,282,85,,28,78.5,33,,,,0,SEN,YR2009
Senegal,2010,,West Africa,,,429159.0000,59.240929,12.4,2.664013,64.58073,,,1.68E+10,2.40E+04,1933.0415,,,49.8,70,60,,,,,,,,,,,0,,Africa,Senegal2010,,,,,,,,,,,1.24E+07,2.40E+10,,,429159,59.24093,,,,,,,75.49804,,13.18101,7.9183,6,7,103.0068,6.25785,15.90685,7,13,33.65179,32.32197,22437,50369,47.85285,1.24E+07,2.664013,,,,,53.90678,64.58073,2862879,53.67157,2.409076,2.209705,7099659,57.1,3.271918,5334070,2862879,23.02511,42.9,43.68414,1.68E+10,2.40E+10,1933.042,,2.38E+10,264.9035,0.5348594,305.9502,,,,,,,,,,,,,,,49.8,70,60,,,,,,,,,,,,,,,,,,,,288,,,27,75.2,31,,,,0,SEN,YR2010
Senegal,2011,,West Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Africa,Senegal2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,SEN,YR2011
South Africa,1980,,Sub-Saharan Africa,,,,,27.6,2.330424,22.7062,,,3.47E+10,1.31E+05,4731.4419,7511278,,65.3,,,,,,,56.97002,,,,,,0,,Africa,South Africa1980,,,,,,,,,,,2.76E+07,1.31E+11,,,,,,,,76.20049,85.16586,,,,,,7,,,,,6,,27.15718,,,,,2.76E+07,2.330424,,,,,55.34997,22.7062,1655888,12.40664,3.101665,2.214213,1.42E+07,51.6,2.454468,1.33E+07,7315500,26.5285,48.4,41.54837,3.47E+10,1.31E+11,4731.442,,1.25E+11,0.4807845,0.6185911,0.9155564,,,,7511278,46.6,,,,,,,,,,65.3,,,,56.97002,,,,,,48,,4.786,,,,,,,,,,,,,,89.2,,,,,0,ZAF,YR1980
South Africa,1981,,Sub-Saharan Africa,,,,,28.3,2.431238,23.26501,,,4.14E+10,1.33E+05,4705.3423,7733817,,63,,,,,,,57.55961,,,,,,0,,Africa,South Africa1981,,,,,,,,,,,2.83E+07,1.33E+11,,,,,,,,,,,,,,,7,,,,,6,,,,,169296,,2.83E+07,2.431238,,,,,55.5176,23.26501,1678637,12.22448,3.09446,2.042888,1.45E+07,51.4,2.84361,1.37E+07,7509021,26.57623,48.6,41.38794,4.14E+10,1.33E+11,4705.342,,1.27E+11,0.5464851,0.6531135,0.9565449,,,,7733817,46.7,,,,,,,,,,63,,,,57.55961,,,,,,,,4.695,,,,,,,,,,,,,,85.5,,,,,0,ZAF,YR1981
South Africa,1982,,Sub-Saharan Africa,,,,,29,2.506607,23.85554,,,4.51E+10,1.41E+05,4849.7896,7991160,,60.7,,,,,,,58.16576,,,,,,0,,Africa,South Africa1982,,,,,,,,,,,2.90E+07,1.41E+11,,,,,,,,,,,,,,,7,,,,,6,,,,,182654,,2.90E+07,2.506607,,,,,55.71768,23.85554,1701729,12.03634,3.093637,2.116743,1.48E+07,51.2,2.917285,1.41E+07,7708655,26.60741,48.8,41.18868,4.51E+10,1.41E+11,4849.79,,1.35E+11,0.5868875,0.5699813,1.032938,,,,7991160,46.9,,,,,,,,,,60.7,,,,58.16576,,,,,,,,4.602,,,,,,,,,,,,,,81.9,,,,,0,ZAF,YR1982
South Africa,1983,,Sub-Saharan Africa,,,,,29.7,2.563065,24.47488,,,4.83E+10,1.43E+05,4823.3062,8282806,,58.5,74,74,,,,,58.76793,,,,,,0,,Africa,South Africa1983,,,,,,,,,,,2.97E+07,1.43E+11,,,,,,,,,,,,,,,7,,,,,6,,,,,,,2.97E+07,2.563065,,,,,55.93993,24.47488,1725140,11.84461,3.097602,2.171675,1.52E+07,51,2.972064,1.46E+07,7914335,26.62607,49,40.96247,4.83E+10,1.43E+11,4823.306,,1.38E+11,0.6580968,0.5999464,1.123918,,,,8282806,47.2,,,,,,,,,,58.5,74,74,,58.76793,,,,,,,,4.504,,,,,,,,,,,,,,78.5,,,,,0,ZAF,YR1983
South Africa,1984,,Sub-Saharan Africa,,,,,30.5,2.594751,25.11825,,,5.26E+10,1.56E+05,5124.9165,8552904,,56.4,75,70,,,,,59.34571,,,,,,0,,Africa,South Africa1984,,,,,,,,,,,3.05E+07,1.56E+11,,,,,,,,,,,,,,,7,,,,,6,,,,,,,3.05E+07,2.594751,,,,,56.17126,25.11825,1748905,11.65266,3.104388,2.201823,1.55E+07,50.8,3.002083,1.50E+07,8126551,26.63975,49.2,40.72436,5.26E+10,1.56E+11,5124.917,,1.50E+11,0.7073418,0.5447909,1.20159,,,,8552904,47.3,,,,,,,,,,56.4,75,70,,59.34571,,,,,,,,4.402,,,,,,,,,,,,,,75.3,,,,,0,ZAF,YR1984
South Africa,1985,,Sub-Saharan Africa,,,,,31.3,2.596739,25.77905,,,5.19E+10,1.59E+05,5083.7085,8851101,,54.5,75,70,,,,,59.88507,,,,,,0,,Africa,South Africa1985,,,,,,,,,,,3.13E+07,1.59E+11,,,,,,,,,,,,,,,7,,,,,6,,,,,,,3.13E+07,2.596739,,,,,56.40548,25.77905,1772932,11.46335,3.112757,2.202261,1.58E+07,50.6,3.002419,1.55E+07,8357063,26.69316,49.4,40.48177,5.19E+10,1.59E+11,5083.708,,1.52E+11,0.8016958,0.4213758,1.349329,,,,8851101,47.5,,,,,,,,,,54.5,75,70,,59.88507,,,,,,,,4.293,,,,,,,,,,,,,,72.2,,,,,0,ZAF,YR1985
South Africa,1986,,Sub-Saharan Africa,,,,,32.1,2.564924,26.44881,,,5.32E+10,1.63E+05,5066.666,9155936,,52.6,70,64,,,,,60.37603,,,,,,0,,Africa,South Africa1986,,,,,,,,,,,3.21E+07,1.63E+11,,,,,,,,,,,,,,,7,5,,,,6,13,,,,,,3.21E+07,2.564924,,,,,56.63503,26.44881,1797322,11.20878,3.122333,1.531939,1.61E+07,50.08,3.612054,1.60E+07,8622522,26.84364,49.92,40.24264,5.32E+10,1.63E+11,5066.666,,1.55E+11,0.9179537,0.4884957,1.571829,,,,9155936,47.7,,,,,,,,,,52.6,70,64,,60.37603,,,,,,,,4.177,,,,,,,,,,,,,,69.3,,,,,0,ZAF,YR1986
South Africa,1987,,Sub-Saharan Africa,,,,,32.9,2.495857,27.11724,5.427223,,5.70E+10,1.71E+05,5193.4224,9445564,,50.9,72,75,,,,,60.80715,0.6126,,,,,0,,Africa,South Africa1987,,,,,,,,,,,3.29E+07,1.71E+11,5.427223,,,,,,,,,,,,,,7,,,,,6,,,,,,,3.29E+07,2.495857,,,,,56.86843,27.11724,1822047,10.96862,3.133835,1.452091,1.63E+07,49.56,3.532136,1.66E+07,8897971,27.01834,50.44,39.99774,5.70E+10,1.71E+11,5193.422,,1.65E+11,1.021116,0.6081906,1.760006,,,,9445564,47.8,,,,,,,,,,50.9,72,75,0.6126,60.80715,,,,,,,,4.052,,,,,,,,,,,,,,66.5,,,,,0,ZAF,YR1987
South Africa,1988,,Sub-Saharan Africa,,,,,33.7,2.386547,27.7722,5.280008,,6.40E+10,1.84E+05,5467.9336,9739007,,49.3,70,68,,,,,61.16249,0.61494,,,,,0,,Africa,South Africa1988,,,,,,,,,,,3.37E+07,1.84E+11,,,,,,,,,,,,,,10.90549,7,,,,,6,,,,,,,3.37E+07,2.386547,,,,,57.13273,27.7722,1847148,10.7467,3.148506,1.331771,1.65E+07,49.04,3.412197,1.72E+07,9184238,27.22991,50.96,39.71876,6.40E+10,1.84E+11,5467.934,,1.78E+11,1.136575,0.6215586,1.908417,,,,9739007,47.9,,,,,,,,,,49.3,70,68,,61.16249,,,,,,49.7,,3.923,,,,,,,,,,,,,,64,,,,,0,ZAF,YR1988
